"kode","nama","lat","lng","kode_kecamatan"
"12.20.09.2003",Sampuran Simarloting,1.4386743218772315,99.4186097925906,"12.20.09"
"12.20.09.2004",Pangirkiran,1.5205438144359247,99.41845161330687,"12.20.09"
"12.20.09.2005",Simaninggir,1.4902530996697736,99.41856731400809,"12.20.09"
"12.20.09.2006",Suka Dame,1.5071065703544861,99.42898447173776,"12.20.09"
"12.20.09.2007",Pintu Bosi,1.483312993569632,99.44453621895278,"12.20.09"
"12.20.09.2008",Sidong-Dong,1.4931313319940394,99.44108780224285,"12.20.09"
"12.20.09.2009",Sitabar,1.5118386842121978,99.42113379729594,"12.20.09"
"12.20.09.2010",Parmeraan,1.5025751337001625,99.43537530180771,"12.20.09"
"12.20.10.2001",Siunggam Julu,1.435181536645564,99.55274563859385,"12.20.10"
"12.20.10.2002",Siunggam Tonga,1.424007733862266,99.53669514206489,"12.20.10"
"12.20.10.2003",Siunggam Jae,1.4099865481002116,99.54773037516564,"12.20.10"
"12.20.10.2004",Aek Bayur,1.459279538363101,99.55007486083386,"12.20.10"
"12.20.10.2005",Aek Tolong,1.4695153763827462,99.5229493626265,"12.20.10"
"12.20.10.2006",Tangga-Tangga Hambeng,1.443633020734813,99.52755244954683,"12.20.10"
"12.20.10.2007",Simaninggir,1.3912624661100614,99.56579067333372,"12.20.10"
"12.20.10.2008",Bangun Purba,1.4066164546220987,99.58918895077892,"12.20.10"
"12.20.10.2009",Naga Saribu,1.3821090185060638,99.58055113449102,"12.20.10"
"12.20.10.2010",Sihoda-Hoda,1.3992113588386008,99.61010261993917,"12.20.10"
"12.20.10.2011",Mompang Ii,1.3843972875760897,99.57549284264985,"12.20.10"
"12.20.10.2012",Gulangan,1.3541849881721844,99.61433746115712,"12.20.10"
"12.20.10.2013",Pijor Koling,1.3798726810063278,99.62130616634538,"12.20.10"
"12.20.10.2014",Purba Tua Dolok,1.3721992772700722,99.6142069638917,"12.20.10"
"12.20.11.2001",Siancimun,1.5756764548217408,99.85737408269512,"12.20.11"
"12.20.11.2002",Bolatan,1.700357356399133,99.90816740987165,"12.20.11"
"12.20.11.2003",Pasir Bara,1.6019229248145577,99.80406726210741,"12.20.11"
"12.20.11.2004",Gunung Intan,1.6249757983975377,99.7989425264166,"12.20.11"
"12.20.11.2005",Mompang I,1.6222211086429574,99.81711028915886,"12.20.11"
"12.20.11.2006",Gunung Manaon Iii,1.6199329611120248,99.8146083192916,"12.20.11"
"12.20.11.2007",Sihopuk Baru,1.6238344796386068,99.86903850265001,"12.20.11"
"12.20.11.2008",Sihopuk Lama,1.623609712543873,99.91326050801919,"12.20.11"
"12.20.11.2009",Rondaman,1.6430850353937532,99.82710409535291,"12.20.11"
"12.20.11.2010",Hutabaru Nangka,1.658121896740452,99.88574085434601,"12.20.11"
"12.20.11.2011",Situmbaga,1.6628984987538888,99.92848854776284,"12.20.11"
"12.20.11.2012",Batang Pane I,1.5929237522683053,99.94086524888695,"12.20.11"
"12.20.11.2013",Batang Pane Ii,1.508946967783559,99.84935995057587,"12.20.11"
"12.20.11.2014",Batang Pane Iii,1.507712973035049,99.80143470681965,"12.20.11"
"12.20.12.2001",Huta Raja,1.721089786345654,100.04921165458002,"12.20.12"
"12.20.12.2002",Ujung Batu Julu,1.625022905307155,100.03412030962905,"12.20.12"
"12.20.12.2003",Gunung Manaon Ub,1.6180692082499981,100.01411669122693,"12.20.12"
"12.20.12.2004",Labuhan Jurung,1.6536521039078689,100.08651531904529,"12.20.12"
"12.20.12.2005",Martujuan,1.641290164876071,100.06171656831117,"12.20.12"
"12.20.12.2006",Paya Bahung Ub,1.6490526723871026,100.03673340514314,"12.20.12"
"12.20.12.2007",Tobing Tinggi Ub,1.660977746148689,100.0482865823934,"12.20.12"
"12.20.12.2008",Ujung Batu Jae,1.6665365993827645,100.02308367783637,"12.20.12"
"12.20.12.2009",Marlaung,1.6788738809258579,100.02927078214202,"12.20.12"
"12.20.12.2010",Mananti,1.6730936232804898,100.074228737688,"12.20.12"
"12.20.12.2011",Jambu Tonang,1.6852961014436152,100.07721767254048,"12.20.12"
"12.20.12.2012",Manare Tua,1.700665329517152,100.06208853553606,"12.20.12"
"12.20.12.2013",Pasir Lancat Ub,1.7015910612735394,100.0959939817008,"12.20.12"
"12.21.01.2001",Pagaranbira Jae,1.1349909876731168,99.62758401309097,"12.21.01"
"12.21.01.2002",Pagaran Bira Julu,1.1281259391048917,99.59515710002796,"12.21.01"
"12.21.01.2003",Huta Bargot,1.1543856751171302,99.60432315564411,"12.21.01"
"12.21.01.2004",Siundol Jae,1.1570642591432803,99.59221628657833,"12.21.01"
"12.21.01.2005",Siundol Julu,1.1676367484232941,99.58818254086539,"12.21.01"
"12.21.01.2006",Siundol Dolok,1.1789654037564594,99.58670163052577,"12.21.01"
"12.21.01.2007",Hutabaru Siundol,1.1721817284950342,99.56186249880999,"12.21.01"
"12.21.01.2008",Binanga Tolu,1.1683490420760714,99.5625408053495,"12.21.01"
"12.21.01.2009",Aek Bargot,1.2041866001195833,99.58286857660558,"12.21.01"
"12.21.01.2010",Ulu Aer,1.1766269452292732,99.5121273526818,"12.21.01"
"12.21.01.2011",Hulim,1.1918227539815993,99.49474828803604,"12.21.01"
"12.21.01.2012",Sianggunan,1.2007198333841753,99.47583608243478,"12.21.01"
"12.21.01.2013",Simaninggir Sosopan,1.2225912289278895,99.5071851279638,"12.21.01"
"12.21.01.2014",Sibualbuali,1.2021777663740634,99.45861215206502,"12.21.01"
"12.21.01.2015",Sosopan,1.2145777364279695,99.46621373503228,"12.21.01"
"12.21.01.2016",Sigala-Gala,1.2303705931031275,99.46246554023993,"12.21.01"
"12.21.01.2017",Sihaporas,1.2415412848247769,99.49186451063095,"12.21.01"
"12.21.01.2018",Banua Tonga,1.2590471992342656,99.58872625443333,"12.21.01"
"12.21.01.2019",Sosopan Julu,1.221244775924195,99.46246622617053,"12.21.01"
"12.21.01.2020",Huta Bara,1.2259474597133342,99.4636427528755,"12.21.01"
"12.21.01.2021",Hutabaru Sosopan,1.2418684486266485,99.467600699918,"12.21.01"
"12.21.01.2022",Simartolu,1.2602185728462794,99.5007497212205,"12.21.01"
"12.21.02.2001",Gunung Baringin,1.4149177070291823,99.8226379387582,"12.21.02"
"12.21.02.2002",Pasar Binanga,1.4021961739225042,99.77941578188873,"12.21.02"
"12.21.02.2003",Sihaborgoan Dalan,1.413532136560438,99.74074442636679,"12.21.02"
"12.21.02.2004",Aek Tanduk,1.426112926633292,99.78921314695133,"12.21.02"
"12.21.02.2005",Pp. Makmur,1.3967108115380145,99.8052820544429,"12.21.02"
"12.21.02.2006",Siboris Bahal,1.4106527702914868,99.7776939021957,"12.21.02"
"12.21.02.2007",Bangkudu,1.4143177939132512,99.77693773524807,"12.21.02"
"12.21.02.2008",Siolip,1.401971463999325,99.78574248825502,"12.21.02"
"12.21.02.2009",Aek Tunjang,1.4015275784623753,99.79369340613098,"12.21.02"
"12.21.02.2010",Binanga,1.4168055595821059,99.75230890241093,"12.21.02"
"12.21.02.2011",Manombo,1.4315785816614248,99.77310157260709,"12.21.02"
"12.21.02.2012",Janji Raja,1.3613751466232138,99.82190569654263,"12.21.02"
"12.21.02.2013",Pangirkiran Dolok,1.3527602346547958,99.79155885150013,"12.21.02"
"12.21.02.2014",Sihaborgoan Barumun,1.389721603636045,99.75332083580454,"12.21.02"
"12.21.02.2015",Siboris Dolok,1.3753088683170485,99.77638082029394,"12.21.02"
"12.21.02.2016",Padang Matinggi,1.3799979489930765,99.76475775639128,"12.21.02"
"12.21.02.2017",Tandihat,1.3822139815757997,99.75396207801589,"12.21.02"
"12.21.02.2018",Bara Batu,1.3478489340113908,99.7588535792721,"12.21.02"
"12.21.02.2019",Bahal Batu,1.3539317394944026,99.75008145562165,"12.21.02"
"12.21.02.2020",Ginduang Batu,1.3525151810840907,99.74676328711436,"12.21.02"
"12.21.02.2021",Padang Garugur,1.3707058114609507,99.75077541734957,"12.21.02"
"12.21.02.2022",Gunung Manaon,1.3493999575149647,99.77236529354295,"12.21.02"
"12.21.02.2023",Siboris Lombang,1.3865983279367413,99.78525526604592,"12.21.02"
"12.21.02.2024",Janji Matogu,1.3880396232704557,99.82526598865279,"12.21.02"
"12.21.02.2025",Gunung Malintang,1.407468361932124,99.8116710823318,"12.21.02"
"12.21.02.2026",Sibatu Loting,1.3810644287320264,99.71870056889536,"12.21.02"
"12.21.02.2028",Janji Manahan,1.4332911634800665,99.75165130359115,"12.21.02"
"12.21.02.2029",Siparau,1.3931969430507944,99.75160591258697,"12.21.02"
"12.21.02.2030",Unterudang,1.3987123600416334,99.77099875376602,"12.21.02"
"12.21.03.2001",Binanga Tolu,1.452575591372154,99.82049463562551,"12.21.03"
"12.21.03.2002",Tanjung Baringin,1.5398100143496083,99.90839331512764,"12.21.03"
"12.21.03.2003",Huristak,1.4554201392772148,99.8436872027991,"12.21.03"
"12.21.03.2004",Paran Tonga,1.470377711025064,99.86308052934234,"12.21.03"
"12.21.03.2005",Gonting Julu,1.4180637503313853,99.83710019219232,"12.21.03"
"12.21.03.2006",Bulu Cina,1.4234433323897484,99.81208203078438,"12.21.03"
"12.21.03.2007",Sigading,1.5205376571320037,99.89918923546837,"12.21.03"
"12.21.03.2008",Pasir Lancat Lama,1.4609473160047208,99.82945080363349,"12.21.03"
"12.21.03.2009",Siala Gundi,1.4863353566403272,99.86815365013696,"12.21.03"
"12.21.03.2010",Tobing Julu,1.3889278687519544,99.98326599828279,"12.21.03"
"12.21.03.2011",Tar Sihoda-Hoda,1.3508516913979955,99.87789525248736,"12.21.03"
"12.21.03.2012",Huta Pasir Ulak Tano,1.4830605296535488,99.8792241757177,"12.21.03"
"12.21.03.2013",Tobing Jae,1.4827819991111248,99.90751742428533,"12.21.03"
"12.21.03.2014",Pasar Huristak,1.3389084661213388,99.95209223319115,"12.21.03"
"12.21.03.2015",Sipirok Baru,1.4638848883169742,99.84398732045041,"12.21.03"
"12.21.03.2016",Pasir Lancat Baru,1.4590530933611048,99.83684806647452,"12.21.03"
"12.21.03.2017",Tobing Tinggi,1.3521640174577128,99.99705703509167,"12.21.03"
"12.21.03.2018",Ganal,1.4164026535238214,99.8013629129303,"12.21.03"
"12.21.03.2019",Paya Bujing,1.4430102076269467,99.80098491282224,"12.21.03"
"12.21.03.2020",Pulo Bariang,1.4436011826982302,99.86547155458042,"12.21.03"
"12.21.03.2021",Ramba,1.3241260664808265,99.8775744566918,"12.21.03"
"12.21.03.2022",Gonting Jae,1.4215333061490754,99.8571161383414,"12.21.03"
"12.21.03.2023",Gala Bonang,1.4688573947986854,99.90653289338756,"12.21.03"
"12.21.03.2024",Tanjung Morang,1.5010463570542707,99.89931306451763,"12.21.03"
"12.21.03.2025",Gunung Manaon,1.4566944336681453,99.79345311575426,"12.21.03"
"12.21.03.2026",Gunung Matinggi,1.4386529225174516,99.7925233343394,"12.21.03"
"12.21.03.2027",Pasir Pinang,1.331077585961818,99.89636789391598,"12.21.03"
"12.21.04.2001",Janji Matogu,1.0722190046906965,99.74006972216051,"12.21.04"
"12.21.04.2002",Pagaran Silindung,1.0767396819936157,99.73530717164998,"12.21.04"
"12.21.04.2003",Tangga Bosi,1.0740081203962573,99.74792268167087,"12.21.04"
"12.21.04.2004",Hutaibus,1.0801843005395477,99.74669988348836,"12.21.04"
"12.21.04.2005",Pagaran Jalu-Jalu,1.0859644331680303,99.74570022513474,"12.21.04"
"12.21.04.2006",Hutanopan,1.0779982011561482,99.7554561194187,"12.21.04"
"12.21.04.2007",Pasar Latong,1.0882837772008491,99.75508431428618,"12.21.04"
"12.21.04.2008",Pagaran Jae Batu,1.0911882465748826,99.75688277492907,"12.21.04"
"12.21.04.2009",Aek Lancat,1.0980611695740843,99.74178703472056,"12.21.04"
"12.21.04.2010",Batang Tanggal Baru,1.0965450725188322,99.76762542058873,"12.21.04"
"12.21.04.2011",Bonal,1.0806555426899465,99.77962249569865,"12.21.04"
"12.21.04.2012",Pagaran Malaka,1.0925148170810446,99.76311139332617,"12.21.04"
"12.21.04.2013",Huta Dolok,1.0947807580003859,99.749483499977,"12.21.04"
"12.21.04.2014",Gunung Manobot,1.1044552108535537,99.74487933853295,"12.21.04"
"12.21.04.2015",Batang Bulu Jae,1.106458403494355,99.75651337044013,"12.21.04"
"12.21.04.2016",Suro Dingin,1.11397170795739,99.7561243920939,"12.21.04"
"12.21.04.2017",Janji Lobi Lima,1.1173203139444485,99.75229708620599,"12.21.04"
"12.21.04.2018",Sangkilon,1.124021502168484,99.75528877352755,"12.21.04"
"12.21.04.2019",Siali-Ali,1.1862824776792187,99.87414427784185,"12.21.04"
"12.21.04.2020",Huta Lombang,1.141506034371815,99.75294058451735,"12.21.04"
"12.21.04.2021",Pagaran Mompang,1.1726215021694735,99.74137241147976,"12.21.04"
"12.21.04.2022",Parsombaan,1.1637449802714763,99.77005789894551,"12.21.04"
"12.21.04.2023",Sihiuk,1.1819019431943323,99.77607472341565,"12.21.04"
"12.21.04.2024",Batang Bulu Tanggal,1.1272864001365654,99.79946142631326,"12.21.04"
"12.21.05.2004",Lubuk Bunut,1.1059102241842884,99.97918782110834,"12.21.05"
"12.21.05.2005",Ujung Padang,1.0102215870264484,100.0839286482241,"12.21.05"
"12.21.05.2006",Tanjung Baringin,1.061914297165317,100.08937702439026,"12.21.05"
"12.21.05.2007",Sibodak Sosa Jae,1.084236681404312,100.0137557689296,"12.21.05"
"12.21.05.2008",Parmainan,1.0780861843536118,100.0262691762286,"12.21.05"
"12.21.05.2009",Pagaran Dolok Sosa Jae,1.0677737949265849,100.04178943066621,"12.21.05"
"12.21.05.2010",Aliaga,1.0599540407459624,100.05128193811518,"12.21.05"
"12.21.05.2011",Mananti Sosa Jae,1.0541837891779884,100.07374800043092,"12.21.05"
"12.21.05.2012",Panyabungan,1.080891013895819,100.07953434424027,"12.21.05"
"12.21.05.2013",Pasar Panyabungan,1.0565646450522577,100.08940731075394,"12.21.05"
"12.21.05.2014",Sigalapung,1.0415128856771463,100.10835387613521,"12.21.05"
"12.21.05.2015",Siabu,0.9803785244031126,100.12287505490457,"12.21.05"
"12.21.05.2016",Paya Ombur,1.0590458555283442,100.0896981531106,"12.21.05"
"12.21.05.2017",Hutaraja Tinggi,1.080004055110321,100.0930257261452,"12.21.05"
"12.21.05.2018",Sungai Korang,1.1788152726039502,100.11723845086416,"12.21.05"
"12.21.05.2019",Ujung Batu I,1.1222552385860796,100.05531812276486,"12.21.05"
"12.21.05.2020",Ujung Batu II,1.1937591893916104,100.0803651544175,"12.21.05"
"12.21.05.2021",Ujung Batu III,1.1213425677076256,100.09515575434438,"12.21.05"
"12.21.05.2022",Ujung Batu IV,1.2042181978543618,100.0404702033642,"12.21.05"
"12.21.05.2023",Ujung Batu V,1.213065289549043,99.97557720971326,"12.21.05"
"12.21.05.2026",Pir Trans Sosa III A,0.9910681225499272,100.07697755271221,"12.21.05"
"12.21.05.2027",Pir Trans Sosa III B,0.9930722962241548,100.09708390565729,"12.21.05"
"12.21.05.2028",Pir Trans Sosa II,0.9501486556206128,100.09642766228195,"12.21.05"
"12.21.05.2029",Pir Trans Sosa IV,0.9582731245765571,100.12187093781849,"12.21.05"
"12.21.05.2030",Pir Trans Sosa V,0.9570666839840737,100.13959549976636,"12.21.05"
"12.21.05.2031",Pir Trans Sosa VI,1.0124113694703132,100.12978932649185,"12.21.05"
"12.21.06.2001",Simanuldang Jae,1.0837990128497352,99.70446306914481,"12.21.06"
"12.21.06.2002",Simanuldang Julu,1.0316320347273895,99.63646158403542,"12.21.06"
"12.21.06.2003",Tapian Nauli,1.0956367823886097,99.70708678924954,"12.21.06"
"12.21.06.2004",Handang Kopo,1.059012370751286,99.67949552595071,"12.21.06"
"12.21.06.2005",Subulussalam,1.0253511106386979,99.641450950384,"12.21.06"
"12.21.06.2006",Pintu Padang,1.0011036803813729,99.62885057229828,"12.21.06"
"12.21.06.2007",Matondang,1.0641234419718066,99.66260342023821,"12.21.06"
"12.21.06.2008",Pasar Ipuh,1.06562136816485,99.6516830924699,"12.21.06"
"12.21.06.2009",Paringgonan,1.0738762228882905,99.6569227647765,"12.21.06"
"12.21.06.2010",Paringgonan Julu,1.0600040022500374,99.61440542289607,"12.21.06"
"12.21.06.2011",Paran Batu,1.0732339068860695,99.61656710675523,"12.21.06"
"12.21.06.2012",Sibual Buali,1.1112359843284998,99.66854494518833,"12.21.06"
"12.21.06.2013",Tanjung,1.0844262912639897,99.60078343603674,"12.21.06"
"12.21.06.2014",Siraisan,1.0980568835372015,99.60607061516697,"12.21.06"
"12.21.06.2015",Aek Haruaya,1.1382249312327166,99.66672851180283,"12.21.06"
"12.21.07.1001",Pasar Sibuhuan,1.050603709564439,99.73601685915762,"12.21.07"
"12.21.07.2002",Sibuhuan Julu,1.0555428510596252,99.73698852285399,"12.21.07"
"12.21.07.2003",Bangun Raya,1.0611413837211763,99.75645524687137,"12.21.07"
"12.21.07.2004",Purba Tua,1.0643299413013305,99.7270419906811,"12.21.07"
"12.21.07.2005",Handis Julu,1.0800646949693447,99.73293839347215,"12.21.07"
"12.21.07.2006",Sialambue,1.0665319057129274,99.74128090719634,"12.21.07"
"12.21.07.2007",Sibuhuan Jae,1.0619497629740802,99.73687659636148,"12.21.07"
"12.21.07.2008",Janjilobi,1.0253108889129503,99.67613083007792,"12.21.07"
"12.21.07.2021",Tanjung Durian,1.041285545001213,99.73274566486906,"12.21.07"
"12.21.07.2022",Tanjung Botung,1.040485519752698,99.74502819282661,"12.21.07"
"12.21.07.2023",Tanobato,1.0306192149281381,99.74256612549894,"12.21.07"
"12.21.07.2024",Hutarimbaru,0.9817837300631014,99.67020112213093,"12.21.07"
"12.21.07.2025",Sayur Matua,0.9942413638111285,99.6536402987985,"12.21.07"
"12.21.07.2037",Bulusonik,1.057918297499079,99.78688961701084,"12.21.07"
"12.21.07.2038",Arsesimatorkis,1.0563701824197085,99.79474294073856,"12.21.07"
"12.21.07.2039",Pancaukan,1.0363515776736376,99.76505765563496,"12.21.07"
"12.21.07.2040",Pagaran Baringin,1.0523357667209465,99.78993156738063,"12.21.07"
"12.21.08.2006",Pasar Ujung Batu,1.0356794254396806,99.94730691842904,"12.21.08"
"12.21.08.2008",Plasma Mondang,1.008541463129427,99.94072828799962,"12.21.08"
"12.21.08.2011",Hutaimbaru,1.0095484581188494,99.90800812374849,"12.21.08"
"12.21.08.2012",Mondang,0.9582002425862148,99.91886459096371,"12.21.08"
"12.21.08.2013",Sisoma,0.9860507505408955,99.96778972780646,"12.21.08"
"12.21.08.2014",Aek Tinga,1.0493071729981813,99.99143822115705,"12.21.08"
"12.21.08.2015",Gunung Baringin,1.0317995127752437,99.96006282634288,"12.21.08"
"12.21.08.2016",Simarancar,1.0336995169322885,99.96333920173646,"12.21.08"
"12.21.08.2017",Huta Raja Lamo,1.0248105931645874,99.98330558392159,"12.21.08"
"12.21.08.2018",Tanjung Botung Sosa Jae,1.0426526550544815,99.95423482130492,"12.21.08"
"12.21.08.2019",Ujung Batu,1.1070907783327093,99.9464520689888,"12.21.08"
"12.21.08.2020",Janjiraja,1.0469066938740579,99.92801843122946,"12.21.08"
"12.21.08.2021",Rao-Rao Dolok,1.0474701072794623,99.92409729018678,"12.21.08"
"12.21.08.2022",Parau Sorat,1.0475741163527204,99.92120635219258,"12.21.08"
"12.21.08.2023",Aer Bale,1.0453689822686743,99.91862106916578,"12.21.08"
"12.21.08.2024",Tanjung Bale,1.0349198782297055,99.91512942273145,"12.21.08"
"12.21.09.2001",Tanjung Baru,0.9392672895217994,99.97485383196496,"12.21.09"
"12.21.09.2002",Tamiang,0.9338061199076162,99.97397907491207,"12.21.09"
"12.21.09.2003",Tanjung Barani,0.9298189229506809,99.97523417969312,"12.21.09"
"12.21.09.2004",Manggis,0.907403686452858,99.95971059481919,"12.21.09"
"12.21.09.2005",Pagaran Tayas,0.9056564120470547,99.9774562046018,"12.21.09"
"12.21.09.2006",Hatongga,0.9035346769266936,99.99026096189924,"12.21.09"
"12.21.09.2007",Botung,0.8888789158142183,99.98742477205055,"12.21.09"
"12.21.09.2008",Siadam,0.8755955568645484,99.98768318414741,"12.21.09"
"12.21.09.2009",Siojo,0.8810845418829867,99.99933335139924,"12.21.09"
"12.21.09.2010",Pagaran Manggis,0.8868119594568823,100.00671203560586,"12.21.09"
"12.21.09.2011",Muara Malinto Lama,0.8433732877850458,100.02807982384752,"12.21.09"
"12.21.09.2012",Hutabaru,0.872524198888408,100.00921482249144,"12.21.09"
"12.21.09.2013",Huta Nopan,0.8702708592751868,100.0141715881215,"12.21.09"
"12.21.09.2014",Tandolan,0.8672991916768304,100.01742854460228,"12.21.09"
"12.21.09.2015",Tangga Batu,0.8610450980026196,100.02043046674653,"12.21.09"
"12.21.09.2016",Pagaran Dolok Pinarik,0.8690716212950772,100.02383113200648,"12.21.09"
"12.21.09.2017",Muara Malinto Baru,0.8665132658238094,100.00042059378865,"12.21.09"
"12.21.09.2018",Aek Sorik,0.8960969821694101,100.0285315947804,"12.21.09"
"12.21.09.2019",Tanjung Botung Pinarik,0.8400965602041629,100.03948203534738,"12.21.09"
"12.21.09.2020",Pinarik,0.8222106633292572,100.09030367558402,"12.21.09"
"12.21.10.2001",Batang Bulu Lama,0.965024634323064,99.71438029863663,"12.21.10"
"12.21.10.2002",Pagur Satio,1.0179016342656542,99.75478063688793,"12.21.10"
"12.21.10.2003",Batang Bulu Baru,1.0094035640374581,99.77001410625753,"12.21.10"
"12.21.10.2004",Gunung Intan,0.9993374897028077,99.76545684358233,"12.21.10"
"12.21.10.2005",Tanjung Purba Tua,0.9628877559095667,99.68865368136568,"12.21.10"
"12.21.10.2006",Banua Tonga,0.9628444871254028,99.72672938813378,"12.21.10"
"12.21.10.2007",Gunung Barani,0.9445742289398761,99.73219898886734,"12.21.10"
"12.21.10.2008",Tanjung Baringin Simarulak,1.0210163286094238,99.76233053314176,"12.21.10"
"12.21.10.2009",Sayur Mahincat,0.974849570799534,99.75684631259789,"12.21.10"
"12.21.10.2010",Sidomulio,1.0163768664211383,99.73342883044633,"12.21.10"
"12.21.10.2011",Panarian,0.9365866817013613,99.74528648829478,"12.21.10"
"12.21.11.2001",Aek Nabara Tonga,1.2883545389014885,99.81292562529785,"12.21.11"
"12.21.11.2002",Aek Nabara Jae,1.309791399455613,99.8279450117783,"12.21.11"
"12.21.11.2003",Padang Garugur Jae,1.3082250491331622,99.7637661221401,"12.21.11"
"12.21.11.2004",Huta Bargot,1.3250483497416323,99.73817966009113,"12.21.11"
"12.21.11.2005",Janji Maria,1.326230013676147,99.82275633505986,"12.21.11"
"12.21.11.2006",Padang Garugur Julu,1.2840131055712953,99.74696234634796,"12.21.11"
"12.21.11.2007",Sidokan,1.2895373766652658,99.75103694598742,"12.21.11"
"12.21.11.2008",Tobing,1.2809074728336027,99.74756984307827,"12.21.11"
"12.21.11.2009",Hadungdung Aek Rampah,1.2698563334141635,99.81072168845967,"12.21.11"
"12.21.11.2010",Tobing Tinggi,1.1914740588425066,99.7843336620191,"12.21.11"
"12.21.11.2011",Sipagabu,1.204914185630761,99.76562807987989,"12.21.11"
"12.21.11.2012",Tanjung,1.2507433507729138,99.8208204483448,"12.21.11"
"12.21.11.2013",Paran Tonga,1.2226751759987566,99.78329059418276,"12.21.11"
"12.21.11.2014",Paran Julu,1.2548409733118193,99.760778284525,"12.21.11"
"12.21.11.2015",Hadungdung Pintu Padang,1.2811580900810629,99.73405799987773,"12.21.11"
"12.21.11.2016",Tanjung Rokan,1.300610504861748,99.73907507211757,"12.21.11"
"12.21.11.2017",Aek Bonban,1.2900976973822438,99.72134617302007,"12.21.11"
"12.21.11.2018",Marenu,1.2317678712107838,99.70010734430878,"12.21.11"
"12.21.11.2019",Aek Nabara Julu,1.3148752396904642,99.7242288527865,"12.21.11"
"12.21.11.2020",Padang Garugur Tonga,1.322203954864142,99.7305285596572,"12.21.11"
"12.21.11.2021",Bangkuang,1.3126466649362403,99.73907400996944,"12.21.11"
"12.21.11.2022",Paya Bahung,1.3019251479869016,99.72243972758127,"12.21.11"
"12.21.11.2023",Aek Buaton,1.3346139320524526,99.73942180613301,"12.21.11"
"12.21.11.2024",Sayur Matua,1.3305100402962273,99.7565933852297,"12.21.11"
"12.21.11.2025",Sayur Mahincat,1.3345209393523887,99.81004749982544,"12.21.11"
"12.21.12.2001",Lubuk Gonting,1.3240169953965621,99.63521165157516,"12.21.12"
"12.21.12.2002",Padang Hasior Dolok,1.3363157344538104,99.64707932341405,"12.21.12"
"12.21.12.2003",Padang Hasior Lombang,1.349028353307334,99.64967559985273,"12.21.12"
"12.21.12.2004",Sitada-Tada,1.3057031653722542,99.65750876848121,"12.21.12"
"12.21.12.2005",Paran Dolok,1.3310583224785835,99.6566028579311,"12.21.12"
"12.21.12.2006",Ujung Gading,1.341500631211773,99.65797632101186,"12.21.12"
"12.21.12.2007",Simaninggir,1.3176859150233018,99.66519507321158,"12.21.12"
"12.21.12.2008",Tanjung Morang,1.3164835919441593,99.66970881325993,"12.21.12"
"12.21.12.2009",Silenjeng,1.3211842313763456,99.6746599566652,"12.21.12"
"12.21.12.2010",Aek Goti,1.2955526207601005,99.67499778352435,"12.21.12"
"12.21.12.2011",Gulangan,1.2911023597453748,99.69082412654038,"12.21.12"
"12.21.12.2012",Ujung Padang,1.34430435864714,99.67356889806189,"12.21.12"
"12.21.12.2013",Balangka,1.3474672080677952,99.66615001493723,"12.21.12"
"12.21.13.2001",Hasahatan Julu,1.054054278082917,99.70935870654961,"12.21.13"
"12.21.13.2002",Hasahatan Jae,1.0622394188763984,99.71823281706106,"12.21.13"
"12.21.13.2003",Sabahotang,1.0727416839067587,99.70770969843358,"12.21.13"
"12.21.13.2004",Sigorbus Julu,1.0629180631004322,99.6923137757233,"12.21.13"
"12.21.13.2005",Sigorbus Jae,1.0619711544695654,99.69660438902966,"12.21.13"
"12.21.13.2006",Mompang,1.0540106411464865,99.69606726978063,"12.21.13"
"12.21.13.2007",Sitarolo Julu,1.0651502094378908,99.70562890070798,"12.21.13"
"12.21.13.2008",Siolip,1.0602619745455661,99.71210772562135,"12.21.13"
"12.21.13.2009",Saba Rimba,1.0729688665755026,99.7160694238155,"12.21.13"
"12.21.13.2010",Limbong,1.0883143674568194,99.72087921620222,"12.21.13"
"12.21.13.2011",Simaninggir,1.0863251437861234,99.72671051851324,"12.21.13"
"12.21.13.2012",Binabo Julu,1.0730265762345388,99.71232776767714,"12.21.13"
"12.21.13.2013",Binabo Jae,1.0667786745016279,99.71340293014167,"12.21.13"
"12.21.14.2001",Hapung,0.9094921740114348,99.79526865326568,"12.21.14"
"12.21.14.2002",Batu Gajah,0.9829511622657285,99.77753467931348,"12.21.14"
"12.21.14.2003",Hapung Torop,0.9807721452969912,99.79131204425458,"12.21.14"
"12.21.14.2004",Harang Jae,1.0144394804164072,99.78535787388115,"12.21.14"
"12.21.14.2005",Harang Julu,0.9834530578369804,99.81069740168587,"12.21.14"
"12.21.14.2006",Handio,0.9813279941674603,99.83515086858243,"12.21.14"
"12.21.14.2007",Gunung Tua,1.0112588317904534,99.79993805994077,"12.21.14"
"12.21.14.2008",Mandian,1.0055700917762158,99.80394171391406,"12.21.14"
"12.21.14.2009",Parapat,1.0071214751811135,99.83355168155306,"12.21.14"
"12.21.14.2010",Horuon,1.0285077486234921,99.79402600663417,"12.21.14"
"12.21.14.2011",Bonan Dolok,1.009792846131272,99.80447155911078,"12.21.14"
"12.21.15.2001",Pasir Julu,1.0728875253637182,99.83425022195244,"12.21.15"
"12.21.15.2002",Lumban Huayan,1.0339182494798078,99.8583415063036,"12.21.15"
"12.21.15.2003",Siborna Bunut,1.0170085980051522,99.87846853928454,"12.21.15"
