"kode","nama","lat","lng","kode_provinsi"
"81.08",Kabupaten Maluku Barat Daya,-7.833108464540153,127.30411016496188,"81"
"81.09",Kabupaten Buru Selatan,-3.5676029877132702,126.52422898421871,"81"
"81.71",Kota Ambon,-3.685356631086119,128.1949770914955,"81"
"81.72",Kota Tual,-5.556896109620628,132.48263622671456,"81"
"82.01",Kabupaten Halmahera Barat,1.3517194119510298,127.5907994974363,"82"
"82.02",Kabupaten Halmahera Tengah,0.40186973835904394,128.29530738774008,"82"
"82.03",Kabupaten Halmahera Utara,1.5543739854895127,127.83479678193713,"82"
"82.04",Kabupaten Halmahera Selatan,-0.827058467220832,127.70517835211768,"82"
"82.05",Kabupaten Kepulauan Sula,-1.9637969894083347,125.83968701602316,"82"
"82.06",Kabupaten Halmahera Timur,1.029477842427827,128.30863629502863,"82"
"82.07",Kabupaten Pulau Morotai,2.316449334863889,128.44837805900477,"82"
"82.08",Kabupaten Pulau Taliabu,-1.819427460602358,124.73939757509935,"82"
"82.71",Kota Ternate,0.8384805548974003,127.17252685947392,"82"
"82.72",Kota Tidore Kepulauan,0.47927604386986966,127.67501110325107,"82"
"91.03",Kabupaten Jayapura,-3.010016138055507,139.9887188705249,"91"
"91.05",Kabupaten Kepulauan Yapen,-1.7454798571025159,136.17414376824914,"91"
"91.06",Kabupaten Biak Numfor,-1.002845377296286,135.84436896649183,"91"
"91.10",Kabupaten Sarmi,-2.4518394621297976,139.01295139208892,"91"
"91.11",Kabupaten Keerom,-3.353179530121135,140.69238314512145,"91"
"91.15",Kabupaten Waropen,-2.7539459904801205,136.75471104290878,"91"
"91.19",Kabupaten Supiori,-0.7365836880830829,135.56426869365518,"91"
"91.20",Kabupaten Mamberamo Raya,-2.4442941655249477,137.96808599941696,"91"
"91.71",Kota Jayapura,-2.6645260079687545,140.80013636538115,"91"
"92.02",Kabupaten Manokwari,-0.9357239360540539,133.80040997945267,"92"
"92.03",Kabupaten Fak Fak,-3.111657023876423,132.84269659275427,"92"
"92.06",Kabupaten Teluk Bintuni,-2.154376560436141,133.4536815663843,"92"
"92.07",Kabupaten Teluk Wondama,-2.8498678033310583,134.4041278331221,"92"
"92.08",Kabupaten Kaimana,-3.5853265959023273,134.05625008335622,"92"
"92.11",Kabupaten Manokwari Selatan,-1.548000768590254,134.01767188293215,"92"
"92.12",Kabupaten Pegunungan Arfak,-1.2865785042567772,133.70016941103492,"92"
"93.01",Kabupaten Merauke,-7.829209126022099,139.6924671786766,"93"
"93.02",Kabupaten Boven Digoel,-6.01522969567516,140.39116227393046,"93"
"93.03",Kabupaten Mappi,-6.502428402008184,139.37838627852855,"93"
"93.04",Kabupaten Asmat,-5.372607349382938,138.65747503256526,"93"
"94.01",Kabupaten Nabire,-3.3765980498556565,135.6276187893784,"94"
"94.02",Kabupaten Puncak Jaya,-3.43974741596136,137.906138274894,"94"
"94.03",Kabupaten Paniai,-3.807472181923729,136.47224842940946,"94"
"94.04",Kabupaten Mimika,-4.524117392373519,136.84485488118645,"94"
"94.05",Kabupaten Puncak,-3.705201736487963,137.49745998911942,"94"
"94.06",Kabupaten Dogiyai,-4.047015185782538,135.6071190841978,"94"
"94.07",Kabupaten Intan Jaya,-3.5117091423573847,136.81191419647266,"94"
"94.08",Kabupaten Deiyai,-4.190358343203619,136.3950235315806,"94"
"95.01",Kabupaten Jayawijaya,-4.093457440422625,138.86676235179297,"95"
"95.02",Kabupaten Pegunungan Bintang,-4.540964683231836,140.5352615258933,"95"
"95.03",Kabupaten Yahukimo,-4.472568177528574,139.56483395328334,"95"
"95.04",Kabupaten Tolikara,-3.453926883638689,138.47333095879188,"95"
"95.05",Kabupaten Mamberamo Tengah,-3.586650430212689,139.01982774088373,"95"
"95.06",Kabupaten Yalimo,-3.827696213111702,139.46703542517307,"95"
"95.07",Kabupaten Lanny Jaya,-3.9621549623101373,138.38440906026074,"95"
"95.08",Kabupaten Nduga,-4.415756260918866,138.3367076242913,"95"
"96.01",Kabupaten Sorong,-1.124342221007793,131.55764395757333,"96"
"96.02",Kabupaten Sorong Selatan,-1.7319039656189072,132.1961449562589,"96"
"96.03",Kabupaten Raja Ampat,-0.8972419087906105,130.56944703737992,"96"
"96.04",Kabupaten Tambrauw,-0.8011601789750651,132.7627956642822,"96"
"96.05",Kabupaten Maybrat,-1.3800095044672738,132.51204605288993,"96"
"96.71",Kota Sorong,-0.8666236204241764,131.31781136646148,"96"
